"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00026471","PHANTOM RANCH, AZ US","1994-09-12",,,"0.03","0.0","0.0","94","75","91",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-09-13",,,"0.00","0.0","0.0","92","73","89",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-09-14",,,"0.00","0.0","0.0","89","65","86",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-09-15",,,"0.00","0.0","0.0","91","63","88",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-09-16",,,"0.00","0.0","0.0","94","71","90",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-09-17",,,"0.00","0.0","0.0","91","68","88",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-09-18",,,"0.02","0.0","0.0","91","72","87",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-09-19",,,"0.35","0.0","0.0","91","76","82",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-09-20",,,"0.00","0.0","0.0","84","73","79",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-09-21",,,"0.00","0.0","0.0","92","65","86",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-09-22",,,"0.00","0.0","0.0","94","66","93",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-09-23",,,"0.00","0.0","0.0","96","65","93",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-09-24",,,"0.00","0.0","0.0","96","66","91",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-09-25",,,"0.00","0.0","0.0","97","68","86",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-09-26",,,"0.00","0.0","0.0","98","66","90",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-09-27",,,"0.00","0.0","0.0","98","66","93",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-09-28",,,"0.00","0.0","0.0","99","66","92",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-09-29",,,"0.22","0.0","0.0","93","67","69",,"    1",,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-09-30",,,"0.02","0.0","0.0","89","65","85",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-01",,,"0.00","0.0","0.0","87","63","83",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-02",,,"0.00","0.0","0.0","88","68","83",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-03",,,"0.00","0.0","0.0","88","66","83",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-04",,,"0.00","0.0","0.0","90","71","86",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-05",,,"0.02","0.0","0.0","88","61","64",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-06",,,"0.00","0.0","0.0","79","55","75",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-07",,,"0.00","0.0","0.0","82","57","76",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-08",,,"0.00","0.0","0.0","84","59","80",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-09",,,"0.00","0.0","0.0","84","57","80",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-10",,,"0.00","0.0","0.0","86","57","77",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-11",,,"0.00","0.0","0.0","86","58","79",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-12",,,"0.00","0.0","0.0","86","59","80",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-13",,,"0.00","0.0","0.0","86","59","84",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-14",,,"0.20","0.0","0.0","84","57","65",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-15",,,"1.27","0.0","0.0","64","46","50",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-16",,,"0.02","0.0","0.0","64","44","60",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-17",,,"0.02","0.0","0.0","68","48","62",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-18",,,"0.00","0.0","0.0","72","48","62",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-19",,,"0.00","0.0","0.0","76","48","66",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-20",,,"0.00","0.0","0.0","78","50","70",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-21",,,"0.00","0.0","0.0","79","51","68",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-22",,,"0.00","0.0","0.0","76","48","68",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-23",,,"0.00","0.0","0.0","77","51","69",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-24",,,"0.00","0.0","0.0","76","56","69",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-25",,,"0.00","0.0","0.0","76","54","70",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-26",,,"0.00","0.0","0.0","78","52","70",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-27",,,"0.00","0.0","0.0","81","53","76",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-28",,,"0.00","0.0","0.0","82","54","75",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-29",,,"0.00","0.0","0.0","81","54","75",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-30",,,"0.00","0.0","0.0","76","56","72",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-10-31",,,"0.00","0.0","0.0","74","49","65",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-01",,,"0.00","0.0","0.0","79","48","75",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-02",,,"0.00","0.0","0.0","80","61","70",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-03",,,"0.04","0.0","0.0","70","53","58",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-04",,,"0.00","0.0","0.0","61","45","57",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-05",,,"0.00","0.0","0.0","67","45","60",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-06",,,"0.00","0.0","0.0","72","47","63",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-07",,,"0.00","0.0","0.0","74","48","68",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-08",,,"0.00","0.0","0.0","68","56","64",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-09",,,"0.00","0.0","0.0","67","47","64",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-10",,,"0.00","0.0","0.0","70","48","67",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-11",,,"0.00","0.0","0.0","72","54","68",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-12",,,"0.01","0.0","0.0","67","55","60",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-13",,,"0.02","0.0","0.0","62","42","55",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-14",,,"0.00","0.0","0.0","56","42","51",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-15",,,"0.00","0.0","0.0","59","41","51",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-16",,,"0.00","0.0","0.0","65","44","55",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-17",,,"0.03","0.0","0.0","60","38","56",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-18",,,"0.29","0.0","0.0","56","38","38",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-19",,,"0.02","0.0","0.0","44","36","41",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-20",,,"0.00","0.0","0.0","52","36","48",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-21",,,"0.00","0.0","0.0","57","35","52",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-22",,,"0.00","0.0","0.0","59","37","53",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-23",,,"0.00","0.0","0.0","58","45","51",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-24",,,"0.00","0.0","0.0","57","38","51",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-25",,,"0.00","0.0","0.0","66","40","62",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-26",,,"0.06","0.0","0.0","65","38","40",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-27",,,"0.01","0.0","0.0","50","34","44",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-28",,,"0.00","0.0","0.0","55","33","46",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-29",,,"0.00","0.0","0.0","53","34","50",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-11-30",,,"0.00","0.0","0.0","58","37","54",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-01",,,"0.00","0.0","0.0","58","36","49",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-02",,,"0.00","0.0","0.0","55","35","52",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-03",,,"0.00","0.0","0.0","56","37","53",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-04",,,"0.00","0.0","0.0","56","39","53",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-05",,,"0.75","0.0","0.0","53","48","48",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-06",,,"0.45","0.0","0.0","62","41","54",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-07",,,"0.01","0.0","0.0","61","50","56",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-08",,,"0.00","0.0","0.0","56","39","47",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-09",,,"0.00","0.0","0.0","50","37","42",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-10",,,"0.00","0.0","0.0","50","32","48",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-11",,,"0.00","0.0","0.0","54","33","46",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-12",,,"0.00","0.0","0.0","53","33","46",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-13",,,"0.00","0.0","0.0","54","42","50",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-14",,,"0.00","0.0","0.0","55","40","46",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-15",,,"0.00","0.0","0.0","57","45","50",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-16",,,"0.00","0.0","0.0","55","35","46",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-17",,,"0.00","0.0","0.0","61","37","54",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-18",,,"0.00","0.0","0.0","58","37","48",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-19",,,"0.00","0.0","0.0","56","36","47",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-20",,,"0.00","0.0","0.0","56","36","48",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-21",,,"0.00","0.0","0.0","57","36","49",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-22",,,"0.00","0.0","0.0","60","41","59",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-23",,,"0.16","0.0","0.0","59","46","54",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-24",,,"0.06","0.0","0.0","55","47","54",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-25",,,"0.02","0.0","0.0","60","46","58",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-26",,,"0.00","0.0","0.0","64","44","55",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-27",,,"0.00","0.0","0.0","59","40","52",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-28",,,"0.00","0.0","0.0","56","39","54",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-29",,,,"0.0","0.0",,,,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-30","    2","0.15",,"0.0","0.0","56","44","53",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1994-12-31",,,"0.00","0.0","0.0","56","43","52",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-01",,,"0.00","0.0","0.0","53","37","47",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-02",,,"0.00","0.0","0.0","55","40","46",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-03",,,"0.00","0.0","0.0","52","36","50",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-04",,,"0.20","0.0","0.0","51","41","43",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-05",,,"0.98","0.0","0.0","49","37","48",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-06",,,,"0.0","0.0",,,,,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-07","    2","0.02",,"0.0","0.0","54","38","48",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-08",,,"0.28","0.0","0.0","56","39","55",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-09",,,"0.00","0.0","0.0","58","43","51",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-10",,,"0.00","0.0","0.0","58","42","55",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-11",,,"0.08","0.0","0.0","56","48","54",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-12",,,"0.66","0.0","0.0","56","43","53",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-13",,,"0.00","0.0","0.0","60","43","55",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-14",,,"0.00","0.0","0.0","62","43","56",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-15",,,"0.02","0.0","0.0","61","46","50",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-16",,,"0.09","0.0","0.0","57","39","48",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-17",,,"0.07","0.0","0.0","58","40","48",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-18",,,"0.02","0.0","0.0","57","38","46",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-19",,,"0.04","0.0","0.0","56","34","55",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-20",,,"0.00","0.0","0.0","56","40","54",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-21",,,"0.12","0.0","0.0","55","40","42",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-22",,,"0.00","0.0","0.0","55","39","49",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-23",,,"0.00","0.0","0.0","53","40","55",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-24",,,"0.06","0.0","0.0","53","43","50",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-25",,,"0.02","0.0","0.0","52","46","50",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-26",,,"0.17","0.0","0.0","55","44","50",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-27",,,"0.02","0.0","0.0","56","47","56",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-28",,,"0.00","0.0","0.0","60","38","48",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-29",,,"0.00","0.0","0.0","59","37","53",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-30",,,"0.00","0.0","0.0","60","37","50",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-01-31",,,"0.00","0.0","0.0","62","37","58",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-01",,,"0.00","0.0","0.0","66","40","57",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-02",,,"0.00","0.0","0.0","63","43","58",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-03",,,"0.00","0.0","0.0","70","41","60",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-04",,,"0.00","0.0","0.0","70","40","65",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-05",,,"0.00","0.0","0.0","67","39","61",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-06",,,"0.00","0.0","0.0","69","39","69",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-07",,,"0.00","0.0","0.0","67","40","59",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-08",,,"0.00","0.0","0.0","72","45","67",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-09",,,"0.00","0.0","0.0","76","45","62",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-10",,,"0.00","0.0","0.0","76","42","62",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-11",,,"0.00","0.0","0.0","69","50","65",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-12",,,"0.00","0.0","0.0","70","52","66",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-13",,,"0.11","0.0","0.0","68","53","55",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-14",,,"0.70","0.0","0.0","62","52","52",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-15",,,"0.24","0.0","0.0","66","46","58",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-16",,,"0.00","0.0","0.0","68","40","60",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-17",,,"0.00","0.0","0.0","68","41","60",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-18",,,"0.00","0.0","0.0","70","42","69",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-19",,,"0.00","0.0","0.0","75","43","66",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-20",,,"0.00","0.0","0.0","76","44","72",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-21",,,"0.00","0.0","0.0","72","47","60",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-22",,,"0.10","0.0","0.0","64","52","61",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-23",,,"0.00","0.0","0.0","75","46","64",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-24",,,"0.00","0.0","0.0","77","46","70",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-25",,,"0.17","0.0","0.0","70","52","55",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-26",,,"0.02","0.0","0.0","75","45","65",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-27",,,"0.00","0.0","0.0","74","43","68",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-02-28",,,"0.08","0.0","0.0","68","47","54",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-01",,,"0.51","0.0","0.0","65","50","59",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-02",,,"0.13","0.0","0.0","66","49","61",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-03",,,"0.02","0.0","0.0","69","54","64",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-04",,,"0.04","0.0","0.0","71","52","66",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-05",,,"0.13","0.0","0.0","71","51","60",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-06",,,"0.65","0.0","0.0","66","48","61",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-07",,,"0.00","0.0","0.0","68","43","63",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-08",,,"0.00","0.0","0.0","70","45","67",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-09",,,"0.00","0.0","0.0","70","44","68",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-10",,,"0.00","0.0","0.0","78","48","70",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-11",,,"0.17","0.0","0.0","72","50","56",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-12",,,"0.12","0.0","0.0","67","49","62",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-13",,,"0.00","0.0","0.0","73","47","65",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-14",,,"0.00","0.0","0.0","76","47","72",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-15",,,"0.00","0.0","0.0","79","50","72",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-16",,,"0.00","0.0","0.0","81","50","74",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-17",,,"0.00","0.0","0.0","78","52","75",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-18",,,"0.00","0.0","0.0","84","51","79",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-19",,,"0.00","0.0","0.0","84","62","78",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-20",,,"0.00","0.0","0.0","79","56","77",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-21",,,"0.00","0.0","0.0","78","61","74",,,,,,"    1"
"USC00026471","PHANTOM RANCH, AZ US","1995-03-22",,,"0.10","0.0","0.0","75","52","70",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-23",,,"0.00","0.0","0.0","76","45","65",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-24",,,"0.08","0.0","0.0","66","41","57",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-25",,,"0.11","0.0","0.0","58","37","55",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-26",,,"0.00","0.0","0.0","67","42","65",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-27",,,"0.00","0.0","0.0","71","42","66",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-28",,,"0.00","0.0","0.0","71","48","59",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-29",,,"0.00","0.0","0.0","67","46","62",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-30",,,"0.00","0.0","0.0","71","48","67",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-03-31",,,"0.00","0.0","0.0","73","44","68",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-01",,,"0.00","0.0","0.0","79","46","73",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-02",,,"0.00","0.0","0.0","77","51","66",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-03",,,"0.00","0.0","0.0","82","48","77",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-04",,,"0.00","0.0","0.0","87","50","84",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-05",,,"0.00","0.0","0.0","89","52","86",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-06",,,"0.00","0.0","0.0","89","59","81",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-07",,,"0.00","0.0","0.0","88","45","82",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-08",,,"0.00","0.0","0.0","87","60","82",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-09",,,"0.00","0.0","0.0","84","52","60",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-10",,,"0.00","0.0","0.0","72","49","68",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-11",,,"0.00","0.0","0.0","78","46","72",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-12",,,"0.00","0.0","0.0","86","49","81",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-13",,,"0.00","0.0","0.0","86","56","81",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-14",,,"0.00","0.0","0.0","75","53","68",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-15",,,"0.00","0.0","0.0","74","56","67",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-16",,,"0.00","0.0","0.0","74","57","62",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-17",,,"0.10","0.0","0.0","63","42","58",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-18",,,"0.05","0.0","0.0","62","48","50",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-19",,,"0.15","0.0","0.0","66","45","55",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-20",,,"0.08","0.0","0.0","62","49","57",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-21",,,"0.23","0.0","0.0","63","45","53",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-22",,,"0.00","0.0","0.0","74","45","72",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-23",,,"0.00","0.0","0.0","78","49","75",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-24",,,"0.00","0.0","0.0","81","49","80",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-25",,,"0.00","0.0","0.0","90","51","88",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-26",,,"0.00","0.0","0.0","91","58","83",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-27",,,"0.00","0.0","0.0","90","58","78",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-28",,,"0.00","0.0","0.0","91","65","88",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-29",,,"0.00","0.0","0.0","94","60","88",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-04-30",,,"0.00","0.0","0.0","90","69","83",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-05-01",,,"0.00","0.0","0.0","91","78","88",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-05-02",,,"0.04","0.0","0.0","88","65","80",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-05-03",,,"0.00","0.0","0.0","88","58","87",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-05-04",,,"0.00","0.0","0.0","91","59","85",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-05-05",,,"0.00","0.0","0.0","84","63","67",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-05-06",,,"0.00","0.0","0.0","71","52","64",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-05-07",,,"0.00","0.0","0.0","73","48","68",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-05-08",,,"0.00","0.0","0.0","77","56","75",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-05-09",,,"0.00","0.0","0.0","87","56","87",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-05-10",,,"0.00","0.0","0.0","90","61","85",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-05-11",,,"0.00","0.0","0.0","92","61","84",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-05-12",,,"0.00","0.0","0.0","87","66","78",,,,,,
"USC00026471","PHANTOM RANCH, AZ US","1995-05-13",,,"0.00","0.0","0.0","82","60","78",,,,,,
